0,1,Thu Nov  2 13:01:30 2023,1293,1293
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,6,Thu Nov  2 13:01:30 2023,1610,1610
0,4,Thu Nov  2 13:01:30 2023,1583,1583
0,1,Thu Nov  2 13:01:30 2023,1295,1295
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,6,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,1,Thu Nov  2 13:01:30 2023,1296,1296
0,3,Thu Nov  2 13:01:30 2023,1203,1203
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,6,Thu Nov  2 13:01:30 2023,1608,1608
0,1,Thu Nov  2 13:01:30 2023,1298,1298
0,3,Thu Nov  2 13:01:30 2023,1202,1202
0,4,Thu Nov  2 13:01:30 2023,1582,1582
0,6,Thu Nov  2 13:01:30 2023,313,313
0,1,Thu Nov  2 13:01:30 2023,1299,1299
0,3,Thu Nov  2 13:01:30 2023,1204,1204
0,5,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1581,1581
0,6,Thu Nov  2 13:01:30 2023,317,317
0,1,Thu Nov  2 13:01:30 2023,1300,1300
0,3,Thu Nov  2 13:01:30 2023,1204,1204
0,5,Thu Nov  2 13:01:30 2023,1608,1608
0,4,Thu Nov  2 13:01:30 2023,1581,1581
0,6,Thu Nov  2 13:01:30 2023,317,317
0,1,Thu Nov  2 13:01:30 2023,1301,1301
0,3,Thu Nov  2 13:01:31 2023,1204,1204
0,5,Thu Nov  2 13:01:31 2023,1607,1607
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1302,1302
0,3,Thu Nov  2 13:01:31 2023,1205,1205
0,4,Thu Nov  2 13:01:31 2023,1582,1582
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1305,1305
0,3,Thu Nov  2 13:01:31 2023,1205,1205
0,5,Thu Nov  2 13:01:31 2023,1606,1606
0,6,Thu Nov  2 13:01:31 2023,315,315
0,1,Thu Nov  2 13:01:31 2023,1306,1306
0,3,Thu Nov  2 13:01:31 2023,1206,1206
0,5,Thu Nov  2 13:01:31 2023,1606,1606
0,6,Thu Nov  2 13:01:31 2023,316,316
0,1,Thu Nov  2 13:01:31 2023,1308,1308
0,3,Thu Nov  2 13:01:31 2023,1206,1206
0,5,Thu Nov  2 13:01:31 2023,1606,1606
0,6,Thu Nov  2 13:01:31 2023,316,316
0,1,Thu Nov  2 13:01:31 2023,1309,1309
0,3,Thu Nov  2 13:01:31 2023,1206,1206
0,5,Thu Nov  2 13:01:31 2023,1610,1610
0,6,Thu Nov  2 13:01:31 2023,317,317
0,1,Thu Nov  2 13:01:31 2023,1312,1312
0,3,Thu Nov  2 13:01:31 2023,1206,1206
0,5,Thu Nov  2 13:01:31 2023,1606,1606
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1314,1314
0,3,Thu Nov  2 13:01:31 2023,1206,1206
0,5,Thu Nov  2 13:01:31 2023,1604,1604
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1316,1316
0,3,Thu Nov  2 13:01:31 2023,1207,1207
0,6,Thu Nov  2 13:01:31 2023,318,318
0,1,Thu Nov  2 13:01:31 2023,1318,1318
0,3,Thu Nov  2 13:01:31 2023,1208,1208
0,5,Thu Nov  2 13:01:32 2023,1610,1610
0,6,Thu Nov  2 13:01:32 2023,320,320
0,1,Thu Nov  2 13:01:32 2023,1320,1320
0,3,Thu Nov  2 13:01:32 2023,1208,1208
0,5,Thu Nov  2 13:01:32 2023,1609,1609
0,6,Thu Nov  2 13:01:32 2023,320,320
0,1,Thu Nov  2 13:01:32 2023,1321,1321
0,3,Thu Nov  2 13:01:32 2023,1211,1211
0,5,Thu Nov  2 13:01:32 2023,1606,1606
0,6,Thu Nov  2 13:01:32 2023,322,322
0,1,Thu Nov  2 13:01:32 2023,1322,1322
0,5,Thu Nov  2 13:01:32 2023,1608,1608
0,6,Thu Nov  2 13:01:32 2023,323,323
0,1,Thu Nov  2 13:01:32 2023,1322,1322
0,3,Thu Nov  2 13:01:32 2023,1212,1212
0,5,Thu Nov  2 13:01:32 2023,1607,1607
0,6,Thu Nov  2 13:01:32 2023,323,323
0,1,Thu Nov  2 13:01:32 2023,1324,1324
0,3,Thu Nov  2 13:01:32 2023,1213,1213
